,WorkCenter,ProductAGR,ProductName,NPC,Parts,Path,Width,Length,LiftPushSpeed,LiftRegularSpeed,RT1EntranceSpeed,RT1ExitSpeed,RT2EntranceSpeed,RT2ExitSpeed,EM1PushSpeed,EM1PushCycle,EM2PushSpeed,EM2PushCycle,Position,Product,BR
552,12010,BR3-IRX114-K,Kairinis ðonas,8.0,1,1,806.0,780.0,18,8,18,18,9,9,18,9,18,9,5,BR3-IRX114-K,BR3
553,12010,BR3-ITX405,Lentyna,20.0,2,2,335.0,408.5,20,10,20,20,20,20,20,10,20,20,3,BR3-ITX405,BR3
554,12010,BR3-IRX310,Dugnas,17.0,1,1,680.0,412.0,18,14,18,21,18,18,18,14,21,14,4,BR3-IRX310,BR3
555,12010,BR3-IRX210,Virðus,12.0,1,2,800.0,475.0,17,13,17,20,13,13,17,13,20,13,3,BR3-IRX210,BR3
556,12010,BR3-IRX406,Lentyna,20.0,2,1,549.0,285.0,22,20,22,21,21,21,22,21,21,21,2,BR3-IRX406,BR3
557,12010,BR3-IRX405,Lentyna,20.0,2,1,550.0,285.0,21,13,21,21,14,14,21,14,21,14,3,BR3-IRX405,BR3
558,12010,BR3-IRX113-K,Kairinis ðonas,8.0,1,1,1775.5,231.0,20,9,20,18,18,18,20,9,18,9,4,BR3-IRX113-K,BR3
559,12010,BR3-IRX113-D,Deðininis ðonas,8.0,1,1,1775.5,231.0,20,9,20,18,18,18,20,9,18,9,4,BR3-IRX113-D,BR3
560,12010,BR3-IRX309,Dugnas,13.0,2,1,550.0,276.0,18,13,18,21,18,18,18,14,21,14,4,BR3-IRX309,BR3
561,12010,BR3-IRX209,Virðus,12.0,1,2,670.0,328.0,18,18,18,18,18,18,18,18,18,18,3,BR3-IRX209,BR3
562,12010,BR3-IRX407,Lentyna,17.0,2,2,679.0,408.0,25,21,25,32,21,21,25,21,32,21,3,BR3-IRX407,BR3
563,12010,BR3-ISX301,Dugnas,18.0,1,2,364.0,329.0,18,18,19,18,19,19,18,19,18,19,2,BR3-ISX301,BR3
564,12010,BR3-ITX106-D,Deðininis ðonas,16.0,1,1,520.0,378.0,24,16,24,24,24,24,24,16,24,24,3,BR3-ITX106-D,BR3
565,12010,BR3-ISX108-K,Kairinis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX108-K,BR3
566,12010,BR3-ISX205,Virðus,10.0,1,1,603.0,1196.0,19,14,19,16,20,26,19,11,16,11,3,BR3-ISX205,BR3
567,12010,BR3-ISX403,Lentyna,18.0,1,2,529.0,364.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISX403,BR3
568,12010,BR3-ISX107,Pertvara,11.0,1,1,580.0,1879.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISX107,BR3
569,12010,BR3-ISX106-K,Ðonas,11.0,1,1,580.0,1879.0,29,22,29,18,0,0,29,12,18,12,3,BR3-ISX106-K,BR3
570,12010,BR3-ISX402,Lentyna,18.0,1,2,529.0,764.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISX402,BR3
571,12010,BR3-ISX208,Virðus,10.0,1,1,500.0,816.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISX208,BR3
572,12010,BR3-ISX207,Virðus,10.0,1,1,603.0,1196.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISX207,BR3
573,12010,BR3-ISX109-K,Kairinis ðonas,12.0,1,1,477.0,1008.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX109-K,BR3
574,12010,BR3-ISX401,Lentyna,18.0,1,2,364.0,349.0,18,18,19,18,19,19,18,19,18,19,2,BR3-ISX401,BR3
575,12010,BR3-ISX101-D,Deðininis ðonas,14.0,2,2,529.0,375.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ISX101-D,BR3
576,12010,BR3-ISX101-K,Kairinis ðonas,14.0,2,2,529.0,375.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ISX101-K,BR3
577,12010,BR3-ISX201,Virðus,16.0,1,2,416.0,403.0,17,17,17,17,17,17,17,17,17,17,2,BR3-ISX201,BR3
578,12010,BR3-ISX703,Nugarëlë didelë,19.0,1,1,160.0,1288.0,19,15,28,19,0,0,28,19,0,0,2,BR3-ISX703,BR3
579,12010,BR3-ISX702,Nugarëlë maþa,19.0,1,1,160.0,598.0,19,15,28,19,0,0,28,19,0,0,2,BR3-ISX702,BR3
580,12010,BR3-ISX701,Nugarëlë didelë,19.0,1,2,160.0,1388.0,19,15,28,19,19,19,28,19,19,19,2,BR3-ISX701,BR3
581,12010,BR3-ISX902,Fasadas didelis,16.0,1,1,200.0,1390.0,32,20,32,17,17,35,32,17,17,17,2,BR3-ISX902,BR3
582,12010,BR3-ISX106-D,Ðonas,11.0,1,1,580.0,1879.0,29,22,29,18,0,0,29,12,18,12,3,BR3-ISX106-D,BR3
583,12010,BR2-IKX103-D,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKX103-D,BR2
584,12010,BR3-ISX306,Dugnas,11.0,1,2,531.0,1144.0,20,12,20,18,0,0,18,12,0,0,3,BR3-ISX306,BR3
585,12010,BR3-IRX903,Durys,11.0,1,2,1697.0,396.0,26,11,26,26,12,18,26,12,26,12,3,BR3-IRX903,BR3
586,12010,BR3-IRX412-A,Lentyna,20.0,1,1,240.0,305.0,18,16,20,20,0,0,20,14,0,0,2,BR3-IRX412-A,BR3
587,12010,BR3-IRX215-A,Virðus,10.0,1,1,1200.0,730.0,15,10,18,18,18,18,18,10,18,10,4,BR3-IRX215-A,BR3
588,12010,BR3-IKX105,Pertvara,17.0,1,1,427.0,670.0,21,18,21,27,21,30,27,21,21,21,2,BR3-IKX105,BR3
589,12010,BR2-IKX901,Stalèiaus priekis,19.5,1,1,794.0,206.0,27,21,27,21,21,30,27,21,21,21,2,BR2-IKX901,BR2
590,12010,BR2-IKX101-K,Ðonas,17.0,1,2,688.0,374.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKX101-K,BR2
591,12010,BR3-ISX108-D,Deðininis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX108-D,BR3
592,12010,BR2-IKX103-K-A,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKX103-K-A,BR2
593,12010,BR3-ITX703,Nugarëlë,15.0,1,2,970.0,475.0,22,15,22,22,22,22,22,15,22,22,3,BR3-ITX703,BR3
594,12010,BR3-ISX704,Nugarëlë,16.0,2,1,223.0,764.0,19,20,19,17,17,20,19,17,17,17,2,BR3-ISX704,BR3
595,12010,BR3-ISX112,Pertvara,16.0,1,1,256.0,425.5,19,20,19,17,17,20,19,17,17,17,2,BR3-ISX112,BR3
596,12010,BR3-ISX110,Pertvara,12.0,1,1,456.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX110,BR3
597,12010,BR3-ISX111-K,Kairinis ðonas,12.0,1,1,477.0,1233.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX111-K,BR3
598,12010,BR3-ISX111-D,Deðininis ðonas,12.0,1,1,477.0,1233.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX111-D,BR3
599,12010,BR3-ISX113-K,Kairinis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX113-K,BR3
600,12010,BR3-ISX113-D,Deðininis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX113-D,BR3
601,12010,BR3-ISX109-D,Deðininis ðonas,12.0,1,1,477.0,1008.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISX109-D,BR3
602,12010,BR2-IKX101-D,Ðonas,17.0,1,2,688.0,374.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKX101-D,BR2
603,12010,BR3-ITX402,Lentyna,20.0,2,2,335.0,278.0,20,10,20,20,20,20,20,10,20,20,3,BR3-ITX402,BR3
604,12010,BR3-IKX103-K,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKX103-K,BR3
605,12010,BR3-IKX103-D,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKX103-D,BR3
606,12010,BR2-IKX301-A,Dugnas,12.0,1,1,800.0,369.0,23,12,23,18,18,23,23,12,18,12,3,BR2-IKX301-A,BR2
607,12010,BR3-ITX403,Lentyna,20.0,2,2,275.0,335.0,20,10,20,20,20,20,20,10,20,20,3,BR3-ITX403,BR3
608,12010,BR3-IRX313-A,Dugnas,14.0,1,1,240.0,305.0,15,15,18,18,18,18,18,15,18,15,3,BR3-IRX313-A,BR3
609,12010,BR3-IRX122-A,Universalus ðonas,14.0,1,1,566.0,258.0,22,20,22,21,21,21,22,21,21,21,2,BR3-IRX122-A,BR3
610,12010,BR3-IKX702-A,Nugarëlë,18.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKX702-A,BR3
611,12010,BR3-ISX903,Fasadas didelis,16.0,1,1,200.0,600.0,19,20,19,17,17,20,19,17,17,17,2,BR3-ISX903,BR3
612,12010,BR3-IRX706-A,Prilaikymo juosta,18.0,2,2,544.0,159.0,21,18,21,21,20,20,20,20,21,20,2,BR3-IRX706-A,BR3
613,12010,BR3-ISX305,Kojûgalis,12.0,1,2,378.0,1438.0,24,12,24,12,12,12,24,12,12,12,2,BR3-ISX305,BR3
614,12010,BR2-IKX903-A,Maþas stalèiaus priekis,19.5,2,1,794.0,210.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKX903-A,BR2
615,12010,BR2-IKX902-A,Stalèiaus priekis,19.5,1,1,794.0,206.0,27,21,27,21,21,30,27,21,21,21,2,BR2-IKX902-A,BR2
616,12010,BR2-IKX902-1,Maþas stalèiaus priekis dvigubos,18.0,1,1,794.0,206.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKX902-1,BR2
617,12010,BR3-IKX702-A,Nugarëlë,14.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKX702-A,BR3
618,12010,BR2-IKX702-A,Nugarëlë,14.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR2-IKX702-A,BR2
619,12010,BR3-IKX702,Nugarëlë,18.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKX702,BR3
620,12010,BR3-ITX404,Lentyna,20.0,2,2,442.0,408.5,20,10,20,20,20,20,20,10,20,20,3,BR3-ITX404,BR3
621,12010,BR3-ITX107,Pertvara,14.0,2,2,970.0,278.0,20,14,20,20,0,0,20,14,0,0,3,BR3-ITX107,BR3
622,12010,BR3-IKX204-A,Virðus,12.0,1,1,900.0,460.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKX204-A,BR3
623,12010,BR3-ISX607,Apatinë jungiamoji juosta,9.0,1,1,1554.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISX607,BR3
624,12010,BR3-ITX108,Pertvara,18.0,2,2,408.5,465.0,18,18,18,18,20,35,18,18,18,18,2,BR3-ITX108,BR3
625,12010,BR3-ISX209,Virðus,10.0,1,1,500.0,816.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISX209,BR3
626,12010,BR3-ISX206,Virðus,10.0,1,1,500.0,816.0,15,11,15,16,0,0,15,11,16,11,3,BR3-ISX206,BR3
627,12010,BR2-IKX301,Dugnas,12.0,2,2,800.0,369.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKX301,BR2
628,12010,BR2-IKX701,Nugarëlë,12.0,2,2,800.0,334.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKX701,BR2
629,12010,BR2-IKX702,Nugarëlë,12.0,2,2,800.0,334.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKX702,BR2
630,12010,BR3-ISX304,Kojûgalis,12.0,1,2,378.0,1284.0,24,12,24,12,12,12,24,12,12,12,2,BR3-ISX304,BR3
631,12010,BR3-ISX102,Ðonas,11.0,1,1,2002.0,180.0,28,12,28,16,16,35,28,12,16,12,3,BR3-ISX102,BR3
632,12010,BR2-IRX122-A,Universalus ðonas,14.0,1,1,566.0,258.0,22,20,22,21,21,21,22,21,21,21,2,BR2-IRX122-A,BR2
633,12010,BR3-ISX604,Apatinë jungiamoji juosta,9.0,1,1,1354.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISX604,BR3
634,12010,BR3-ITX107,Pertvara,14.0,2,2,970.0,278.0,20,14,20,20,0,0,20,14,0,0,3,BR3-ITX107,BR3
635,12010,BR3-ISX610,Apatinë jungiamoji juosta,9.0,1,1,1300.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISX610,BR3
636,12010,BR3-ISX613,Apatinë jungiamoji juosta,9.0,1,1,1454.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISX613,BR3
637,12010,BR3-ISX202,Galvûgalis,14.0,1,2,578.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISX202,BR3
638,12010,BR3-ISX203,Galvûgalis,14.0,1,2,670.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISX203,BR3
639,12010,BR3-ISX204,Galvûgalis,14.0,1,2,658.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISX204,BR3
640,12010,BR3-ISX302,Kojûgalis,12.0,1,2,378.0,1338.0,24,12,24,12,0,0,24,12,0,0,2,BR3-ISX302,BR3
641,12010,BR3-ISX303,Kojûgalis,12.0,1,2,378.0,1538.0,24,12,24,12,0,0,24,12,0,0,2,BR3-ISX303,BR3
642,12010,BR3-ISX904,Fasadas didelis,19.0,1,1,200.0,1290.0,32,20,32,17,17,35,32,17,17,17,2,BR3-ISX904,BR3
643,12010,BR3-ISX103,Ðonas,11.0,1,1,1902.0,180.0,28,12,28,16,16,35,28,12,16,12,3,BR3-ISX103,BR3
644,12010,BR3-IKX203,Virðus,12.0,1,1,1718.0,440.0,27,12,27,18,18,27,27,12,18,12,3,BR3-IKC203,BR3
645,12010,BR3-IRX120-K,Kairinis ðonas,12.0,1,2,566.0,423.0,18,13,18,20,20,13,18,13,20,13,3,BR3-IRC120-K,BR3
646,12010,BR3-ITX101-K,Kairinis ðonas,14.0,2,2,796.0,248.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ITC101-K,BR3
647,12010,BR3-ITX302,Dugnas,13.0,2,2,1037.0,295.0,21,14,21,21,21,21,21,14,21,14,3,BR3-ITC302,BR3
648,12010,BR3-ITX301,Dugnas,14.0,2,2,686.0,295.0,24,18,22,27,25,32,22,18,27,18,3,BR3-ITC301,BR3
649,12010,BR3-ITX104,Pertvara,13.0,2,2,1092.0,295.0,18,10,18,18,18,18,18,10,18,18,2,BR3-ITC104,BR3
650,12010,BR3-ITX102,Pertvara,14.0,2,2,741.0,295.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ITC102,BR3
651,12010,BR3-ITX202,Virðus,13.0,2,1,1157.0,345.0,22,13,22,22,22,22,22,13,22,13,3,BR3-ITC202,BR3
652,12010,BR3-ITX103-K,Kairinis ðonas,9.0,1,1,1147.0,248.0,18,10,18,18,18,18,18,10,18,18,2,BR3-ITC103-K,BR3
653,12010,BR2-IKX902,Stalèiaus priekis,19.5,1,1,794.0,206.0,27,21,27,21,21,30,27,21,21,21,2,BR2-IKC902,BR2
654,12010,BR3-IKX204,Virðus,12.0,1,1,900.0,460.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC204,BR3
655,12010,BR3-IKX202,Virðus,12.0,1,1,900.0,440.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC202,BR3
656,12010,BR2-IKX105,Pertvara,17.0,1,1,427.0,670.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC105,BR2
657,12010,BR2-IKX903,Maþas stalèiaus priekis,19.5,2,1,794.0,210.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKC903,BR2
658,12010,BR2-IRX122,Universalus ðonas,14.0,1,1,566.0,258.0,22,20,22,21,21,21,22,21,21,21,2,BR2-IRC122,BR2
659,12010,BR3-IRX313,Dugnas,14.0,1,1,240.0,305.0,15,15,18,18,18,18,18,15,18,15,3,BR3-IRC313,BR3
660,12010,BR3-IRX215,Virðus,10.0,1,1,1200.0,730.0,15,10,18,18,18,18,18,10,18,10,4,BR3-IRC215,BR3
661,12010,BR3-IRX706,Prilaikymo juosta,18.0,2,2,544.0,159.0,21,18,21,21,20,20,20,20,21,20,2,BR3-IRC706,BR3
662,12010,BR3-IRX901,Durys,18.0,1,1,460.0,320.0,11,14,11,18,12,18,19,12,18,12,2,BR3-IRC901,BR3
663,12010,BR3-ITX201,Virðus,12.0,2,1,806.0,345.0,18,12,18,18,18,18,18,12,18,12,3,BR3-ITC201,BR3
664,12010,BR3-IKX103-D-A,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKC103-D-A,BR3
665,12010,BR3-ITX106-K,Kairinis ðonas,16.0,1,1,520.0,378.0,24,16,24,24,24,24,24,16,24,24,3,BR3-ITC106-K,BR3
666,12010,BR3-ITX105-K,Kairinis ðonas,14.0,1,1,970.0,247.0,21,14,21,21,21,3,21,14,21,14,3,BR3-ITC105-K,BR3
667,12010,BR3-ITX105-D,Deðininis ðonas,14.0,1,1,970.0,247.0,21,14,21,21,21,3,21,14,21,14,3,BR3-ITC105-D,BR3
668,12010,BR3-ITX303,Dugnas,11.0,1,2,408.5,1710.0,25,11,25,25,25,25,25,11,25,11,3,BR3-ITC303,BR3
669,12010,BR3-ITX204,Virðus,9.0,1,1,1830.0,475.0,26,11,26,26,26,26,26,0,26,11,3,BR3-ITC204,BR3
670,12010,BR3-ITX203,Virðus,11.0,2,1,1830.0,328.0,26,11,26,26,26,26,26,11,26,11,3,BR3-ITC203,BR3
671,12010,BR2-IKX903-1,Maþas stalèiaus priekis dvigubos,18.0,1,1,794.0,206.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKC903-1,BR2
672,12010,BR3-ITX101-D,Deðininis ðonas,14.0,2,2,796.0,248.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ITC101-D,BR3
673,12010,BR3-IKX103-K-A,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKC103-K-A,BR3
674,12010,BR3-IRX120-D,Deðininis ðonas,12.0,1,2,566.0,423.0,18,13,18,20,13,15,18,13,20,13,4,BR3-IRC120-D,BR3
675,12010,BR3-IRX121-A,Pertvara,12.0,1,2,566.0,423.0,15,13,18,20,13,13,18,13,20,13,3,BR3-IRC121-A,BR3
676,12010,BR3-IRX120-D-A,Deðininis ðonas,12.0,1,2,566.0,423.0,18,13,18,20,20,13,18,13,20,13,3,BR3-IRC120-D-A,BR3
677,12010,BR3-IRX120-K-A,Kairinis ðonas,12.0,1,2,566.0,423.0,18,13,18,20,13,15,18,13,20,13,4,BR3-IRC120-K-A,BR3
678,12010,BR3-IRX214-A,Virðus,12.0,1,2,900.0,520.0,22,15,21,21,21,21,21,15,21,21,3,BR3-IRC214-A,BR3
679,12010,BR2-IKX106-D,Ðonas,17.0,1,2,688.0,394.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC106-D,BR2
680,12010,BR2-IKX106-K,Ðonas,17.0,1,2,688.0,394.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC106-K,BR2
681,12010,BR2-IKX106-D-A,Ðonas,17.0,1,2,688.0,394.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC106-D-A,BR2
682,12010,BR2-IKX106-K-A,Ðonas,17.0,1,2,688.0,394.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC106-K-A,BR2
683,12010,BR2-IKX701-A,Nugarëlë,12.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR2-IKC701-A,BR2
684,12010,BR3-IRX402,Lentyna,16.0,1,2,801.0,519.0,23,18,23,23,18,27,23,18,23,18,3,BR3-IRC402,BR3
685,12010,BR3-IRX121,Pertvara,12.0,1,2,566.0,423.0,18,13,18,20,13,13,18,13,20,13,3,BR3-IRC121,BR3
686,12010,BR3-IRX118-D,Deðininis ðonas,17.0,1,2,724.0,264.0,18,16,18,18,18,18,22,18,18,18,2,BR3-IRC118-D,BR3
687,12010,BR3-IRX118-K,Kairinis ðonas,17.0,1,2,724.0,264.0,18,16,18,18,18,18,22,18,18,18,3,BR3-IRC118-K,BR3
688,12010,BR3-IRX116-D,Deðininis ðonas,17.0,1,1,500.0,264.0,18,18,18,18,18,18,18,18,18,18,3,BR3-IRC116-D,BR3
689,12010,BR3-IRX116-K,Kairinis ðonas,17.0,1,1,500.0,264.0,18,16,18,18,22,18,18,18,22,12,3,BR3-IRC116-K,BR3
690,12010,BR3-IRX311,Dugnas,16.0,1,1,1080.0,312.0,26,20,26,17,18,18,27,17,21,18,2,BR3-IRC311,BR3
691,12010,BR3-IRX213,Virðus,12.0,1,2,800.0,475.0,18,12,18,20,13,13,18,13,20,13,3,BR3-IRC213,BR3
692,12010,BR3-IRX119,Pertvara,19.0,1,2,669.0,308.0,24,20,24,20,18,18,24,20,18,18,2,BR3-IRC119,BR3
693,12010,BR2-IRX903,Durys,11.0,1,2,1697.0,396.0,26,11,26,26,12,18,26,12,26,12,3,BR2-IRC903,BR2
694,12010,BR3-IRX902,Siauros dëþës fasadas,18.0,1,2,600.0,200.0,20,20,18,20,18,18,18,18,18,18,2,BR3-IRC902,BR3
695,12010,BR3-IRX403,Lentyna,18.0,1,2,382.0,519.0,18,18,19,18,19,19,18,19,18,19,2,BR3-IRC403,BR3
696,12010,BR3-IRX305,Dugnas,12.0,1,2,1200.0,505.0,26,20,26,23,18,22,26,15,23,18,3,BR3-IRC305,BR3
697,12010,BR3-IRX205,Virðus,11.0,1,1,1310.0,571.0,26,20,26,18,18,18,22,12,18,12,3,BR3-IRC205,BR3
698,12010,BR3-IRX907,Stalèiaus priekis,16.0,1,2,674.0,200.0,21,16,21,16,18,18,22,16,18,18,2,BR3-IRC907,BR3
699,12010,BR3-IKX202-A,Virðus,12.0,1,1,900.0,440.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC202-A,BR3
700,12010,BR2-IKX103-D-A,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKC103-D-A,BR2
701,12010,BR2-IKX103-K,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKC103-K,BR2
702,12010,BR3-ITX103-D,Deðininis ðonas,9.0,1,1,1147.0,248.0,18,10,18,18,18,18,18,10,18,18,2,BR3-ITC103-D,BR3
703,12010,BR3-IRX206,Virðus,12.0,1,1,506.0,475.0,11,14,11,18,18,20,20,12,18,20,3,BR3-IRC206,BR3
704,12010,BR3-IRX114-D,Deðininis ðonas,8.0,1,1,806.0,780.0,18,8,18,18,9,9,18,9,18,9,5,BR3-IRC114-D,BR3
705,12010,BR3-IRX214,Virðus,12.0,1,2,900.0,520.0,22,15,21,21,21,21,21,15,21,21,3,BR3-IRC214,BR3
706,12010,BR3-IRX408,Lentyna,20.0,2,2,679.0,285.0,25,20,25,21,21,21,25,21,21,21,2,BR3-IRC408,BR3
707,12010,BR3-IRX115-D,Deðininis ðonas,13.0,1,1,952.0,231.0,22,15,22,22,22,22,22,15,22,22,3,BR3-IRC115-D,BR3
708,12010,BR3-IRX115-K,Kairinis ðonas,13.0,1,1,952.0,231.0,22,15,22,22,22,22,22,15,22,22,3,BR3-IRC115-K,BR3
709,12010,BR3-IRX212,Virðus,12.0,1,1,800.0,475.0,18,12,18,20,13,13,18,13,20,13,3,BR3-IRC212,BR3
710,12010,BR3-IRX211,Virðus,16.0,1,2,800.0,326.0,20,18,20,18,18,18,20,18,18,18,2,BR3-IRC211,BR3
711,12010,BR3-IRX912,Durys,17.0,1,2,684.0,336.0,21,16,21,18,18,18,21,18,18,18,2,BR3-IRC912,BR3
712,12010,BR3-IRX117,Pertvara,18.0,1,2,445.0,308.0,27,16,27,18,18,18,27,16,18,18,3,BR3-IRC117,BR3
713,12010,BR3-IRX114-K,Kairinis ðonas,8.0,1,1,806.0,780.0,18,8,18,18,9,9,18,9,18,9,5,BR3-IRC114-K,BR3
714,12010,BR3-ITX405,Lentyna,20.0,2,2,335.0,408.5,20,10,20,20,20,20,20,10,20,20,3,BR3-ITC405,BR3
715,12010,BR3-IRX310,Dugnas,17.0,1,1,680.0,412.0,18,14,18,21,18,18,18,14,21,14,4,BR3-IRC310,BR3
716,12010,BR3-IRX210,Virðus,12.0,1,2,800.0,475.0,17,13,17,20,13,13,17,13,20,13,3,BR3-IRC210,BR3
717,12010,BR3-IRX406,Lentyna,20.0,2,1,549.0,285.0,22,20,22,21,21,21,22,21,21,21,2,BR3-IRC406,BR3
718,12010,BR3-IRX405,Lentyna,20.0,2,1,550.0,285.0,21,13,21,21,14,14,21,14,21,14,3,BR3-IRC405,BR3
719,12010,BR3-IRX113-K,Kairinis ðonas,8.0,1,1,1775.5,231.0,20,9,20,18,18,18,20,9,18,9,4,BR3-IRC113-K,BR3
720,12010,BR3-IRX113-D,Deðininis ðonas,8.0,1,1,1775.5,231.0,20,9,20,18,18,18,20,9,18,9,4,BR3-IRC113-D,BR3
721,12010,BR3-IRX309,Dugnas,13.0,2,1,550.0,276.0,18,13,18,21,18,18,18,14,21,14,4,BR3-IRC309,BR3
722,12010,BR3-IRX209,Virðus,12.0,1,2,670.0,328.0,18,18,18,18,18,18,18,18,18,18,3,BR3-IRC209,BR3
723,12010,BR3-IRX407,Lentyna,17.0,2,2,679.0,408.0,25,21,25,32,21,21,25,21,32,21,3,BR3-IRC407,BR3
724,12010,BR3-ISX301,Dugnas,18.0,1,2,364.0,329.0,18,18,19,18,19,19,18,19,18,19,2,BR3-ISC301,BR3
725,12010,BR3-ITX106-D,Deðininis ðonas,16.0,1,1,520.0,378.0,24,16,24,24,24,24,24,16,24,24,3,BR3-ITC106-D,BR3
726,12010,BR3-ISX108-K,Kairinis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC108-K,BR3
727,12010,BR3-ISX205,Virðus,10.0,1,1,603.0,1196.0,19,14,19,16,20,26,19,11,16,11,3,BR3-ISC205,BR3
728,12010,BR3-ISX403,Lentyna,18.0,1,2,529.0,364.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISC403,BR3
729,12010,BR3-ISX107,Pertvara,11.0,1,1,580.0,1879.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISC107,BR3
730,12010,BR3-ISX106-K,Ðonas,11.0,1,1,580.0,1879.0,29,22,29,18,0,0,29,12,18,12,3,BR3-ISC106-K,BR3
731,12010,BR3-ISX402,Lentyna,18.0,1,2,529.0,764.0,18,22,18,18,0,0,18,12,0,0,3,BR3-ISC402,BR3
732,12010,BR3-ISX208,Virðus,10.0,1,1,500.0,816.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISC208,BR3
733,12010,BR3-ISX207,Virðus,10.0,1,1,603.0,1196.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISC207,BR3
734,12010,BR3-ISX109-K,Kairinis ðonas,12.0,1,1,477.0,1008.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC109-K,BR3
735,12010,BR3-ISX401,Lentyna,18.0,1,2,364.0,349.0,18,18,19,18,19,19,18,19,18,19,2,BR3-ISC401,BR3
736,12010,BR3-ISX101-D,Deðininis ðonas,14.0,2,2,529.0,375.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ISC101-D,BR3
